Date,Time,Latitude,Longitude,Cell ID,Carrier RSSI Antenna Port 0,Carrier RSSI Antenna Port 1,Carrier RSSI Antenna Port 2,Carrier RSSI Antenna Port 3,DwPTS Symbol,UL/DL Config,Sync Signal - Timeoffset,Primary Sync Channel Received Power,Primary Sync Channel Received Quality,Secondary Sync Channel Received Power,Secondary Sync Channel Received Quality,Sync Channel - CINR,Ref Signal - Timeoffset,Ref Signal - Delay Spread,Ref Signal - Received Power,Ref Signal - Received Quality,Ref Signal - CINR,PBCH-Received Power,PBCH-Received Quality,PBCH-CINR,PBCH-Block Error Rate,MIB Decoded Number Of Antenna Ports,dl-Bandwidth,phich-Duration,phich-Resource,systemFrameNumber,schedulingInfo,LTE-M,cellIdentity,mnc,mcc,cellReservedForOperatorUse,trackingAreaCode,cellBarred,intraFreqReselection,csg-Indication,csg-Identity,q-RxLevMinOffset,freqBandIndicator,specialSubframePatterns,Loop Count,Absolute Time Stamp Date,Absolute Time Stamp Time,NID,Adjusted Ref Signal - Received Power,Antenna Gain,Cable Loss,MIB,SIB1,SI,Rank,Adjusted Ref Signal - Guard Period Power,Special Subframe Config,DwPTS,GP,UpPTS,Channel Style,Bandwidth,DSS,Frequency Offset
07/07/2026,14:51:27:922,38.903448,-77.007582,496,-76.6,,,,,,286772,-103.99,-0.4,-104.14,-0.79,8.3,286780,4,-97.82,-6.49,19.95,-105.31,-0.25,12.22,0,,5,0,2,114,0,No,227951874,260,310,1,20438,1,0,False,,,4,,35,,,165;1,-97.82,0,0,A9C80000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D952C0000,,,,,,,,6,20 MHz,1,
07/07/2026,14:51:27:922,38.903448,-77.007582,194,-76.6,,,,,,286771,-114.06,-10.46,-114.82,-11.46,-10.58,286761,4,-122.02,-30.69,-11.23,-121.46,-9.32,-8.78,0.5065087,,,,,,,,,,,,,,,,,,,,35,,,64;2,-122.02,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,14:51:27:922,38.903448,-77.007582,193,-76.6,,,,,,304290,-117.56,-11.09,-125.96,-10.82,-10.7,304416,0,-135.13,-33.4,-21.49,0,0,0,0,,,,,,,,,,,,,,,,,,,,35,,,64;1,-135.13,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,14:52:35:644,38.903404,-77.007640,496,-77.9,,,,,,286774,-101.68,-0.17,-101.52,-0.29,12.57,286772,2,-98.92,-6.54,19.18,-105.66,-0.35,10.63,0,,5,0,2,15,0,No,227951874,260,310,1,20438,1,0,False,,,4,,36,,,165;1,-98.92,0,0,A83C0000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D95480000,,,,,,,,6,20 MHz,1,
07/07/2026,14:52:35:644,38.903404,-77.007640,194,-77.9,,,,,,286757,-113.14,-11.62,-113.88,-12.64,-11.84,286753,6,-128,-35.61,-16.74,0,0,0,0,,,,,,,,,,,,,,,,,,,,36,,,64;2,-128,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,14:52:35:644,38.903404,-77.007640,193,-77.9,,,,,,304436,-116.56,-10.6,-126.66,-9.72,-10.13,304402,0,-132.44,-29.39,-17.24,0,0,0,0,,,,,,,,,,,,,,,,,,,,36,,,64;1,-132.44,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:34:09:301,38.903361,-77.007698,496,-67.4,,,,,,286480,-90.11,-0.11,-89.95,-0.18,14.48,286477,2,-88.22,-6.44,21.63,-93.93,-0.23,12.62,0,,5,0,2,148,0,No,227951874,260,310,1,20438,1,0,False,,,4,,66,,,165;1,-88.22,0,0,AA500000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D99140000,,,,,,,,6,20 MHz,1,
07/07/2026,15:34:09:301,38.903361,-77.007698,191,-67.4,,,,,,286496,-101.65,-11.65,-101.47,-11.71,-11.38,286480,0,-118.4,-36.61,-17.11,0,0,0,0,,,,,,,,,,,,,,,,,,,,66,,,63;2,-118.4,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:34:09:301,38.903361,-77.007698,194,-67.4,,,,,,286518,-101.49,-11.46,-102.11,-12.31,-11.58,286460,58,-120.04,-38.24,-18.75,0,0,0,0,,,,,,,,,,,,,,,,,,,,66,,,64;2,-120.04,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:34:09:301,38.903361,-77.007698,193,-67.4,,,,,,304417,-107.28,-11.65,-115.55,-10.3,-11.18,304436,0,-123.14,-30.42,-18.61,0,0,0,0,,,,,,,,,,,,,,,,,,,,66,,,64;1,-123.14,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:35:48:975,38.902936,-77.008170,496,-54.2,,,,,,286458,-80.54,-0.09,-80.57,-0.09,16.63,286460,4,-74.76,-6.87,23.78,-82.72,-0.05,18.59,0,,5,0,2,80,0,No,227951874,260,310,1,20438,1,0,False,,,4,,67,,,165;1,-74.76,0,0,A9400000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D993C0000,,,,,,,,6,20 MHz,1,
07/07/2026,15:35:48:975,38.902936,-77.008170,191,-54.2,,,,,,286461,-91.8,-11.33,-91.93,-11.42,-11.04,286461,0,-103.77,-35.88,-19.03,0,0,0,0,,,,,,,,,,,,,,,,,,,,67,,,63;2,-103.77,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:35:48:975,38.902936,-77.008170,193,-54.2,,,,,,304418,-94.97,-11.17,-101.97,-10.11,-10.65,304363,0,-109.73,-35.09,-22.52,0,0,0,0,,,,,,,,,,,,,,,,,,,,67,,,64;1,-109.73,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:37:01:055,38.903464,-77.007464,496,-64.2,,,,,,286448,-89.84,-0.15,-89.81,-0.14,14.47,286452,0,-84.74,-6.15,31.81,-91.15,-0.01,24.57,0,,5,0,2,89,0,No,227951874,260,310,1,20438,1,0,False,,,4,,68,,,165;1,-84.74,0,0,A9640000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D99580000,,,,,,,,6,20 MHz,1,
07/07/2026,15:37:01:055,38.903464,-77.007464,191,-64.2,,,,,,286452,-100.43,-10.72,-100.73,-11,-10.48,286452,21,-110.84,-32.23,-8.29,-108,-10.27,-9.84,0.7169125,,,,,,,,,,,,,,,,,,,,68,,,63;2,-110.84,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:37:01:055,38.903464,-77.007464,193,-64.2,,,,,,304418,-103.59,-10.85,-110.61,-9.92,-10.32,304474,9,-119.31,-22.47,-9.94,-143.11,-35.22,-30,1,,,,,,,,,,,,,,,,,,,,68,,,64;1,-119.31,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:38:38:324,38.903603,-77.007316,496,-60.6,,,,,,286444,-84.28,-0.02,-84.24,-0.02,22.92,286443,5,-81.22,-6.58,32.56,-85.54,0,28.99,0,,5,0,2,217,0,No,227951874,260,310,1,20438,1,0,False,,,4,,69,,,165;1,-81.22,0,0,AB640000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D997C0000,,,,,,,,6,20 MHz,1,
07/07/2026,15:38:38:324,38.903603,-77.007316,193,-60.6,,,,,,304430,-98.3,-10.94,-104.93,-9.79,-10.37,304383,0,-113.13,-29.68,-16.87,0,0,0,0,,,,,,,,,,,,,,,,,,,,69,,,64;1,-113.13,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:38:38:324,38.903603,-77.007316,191,-60.6,,,,,,286482,-95.83,-11.54,-95.72,-11.44,-11.17,286447,0,-114.05,-39.41,-21.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,69,,,63;2,-114.05,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:39:54:883,38.903901,-77.006905,496,-58.4,,,,,,286439,-96.71,-2.02,-97,-2.19,2.04,286434,2,-78.98,-6.18,32.91,-99.42,-0.29,11.53,0,,5,0,2,83,0,No,227951874,260,310,1,20438,1,0,False,,,4,,70,,,165;1,-78.98,0,0,A94C0000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D999C0000,,,,,,,,6,20 MHz,1,
07/07/2026,15:39:54:883,38.903901,-77.006905,191,-58.4,,,,,,286444,-103.75,-9.02,-103.92,-9.15,-8.51,286435,81,-106.57,-33.76,-10.48,-109.4,-4.73,-2.96,0.0007531,4,5,0,2,83,0,No,,,,,,,,,,,,,70,,,63;2,-106.57,0,0,A94C0000,,,,,,,,,6,20 MHz,1,
07/07/2026,15:39:54:883,38.903901,-77.006905,194,-58.4,,,,,,286447,-103.75,-8.97,-105.85,-10.97,-9.37,286511,0,-112.77,-39.93,-17.22,0,0,0,0,,,,,,,,,,,,,,,,,,,,70,,,64;2,-112.77,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:39:54:883,38.903901,-77.006905,193,-58.4,,,,,,304431,-110.98,-11.08,-120.02,-12.57,-10.93,304459,12,-117,-22.15,-9.46,-141.6,-26.28,-26.27,1,,,,,,,,,,,,,,,,,,,,70,,,64;1,-117,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:41:34:097,38.904033,-77.006762,496,-69,,,,,,286423,-88.89,-0.03,-88.86,-0.04,20.57,286425,9,-90.35,-6.49,26.79,-93,-0.01,24.88,0,,5,0,2,4,0,No,227951874,260,310,1,20438,1,0,False,,,4,,71,,,165;1,-90.35,0,0,A8100000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D99C40000,,,,,,,,6,20 MHz,1,
07/07/2026,15:41:34:097,38.904033,-77.006762,191,-69,,,,,,286433,-100.48,-11.61,-100.33,-11.51,-11.24,286425,0,-119.4,-35.53,-16.63,0,0,0,0,,,,,,,,,,,,,,,,,,,,71,,,63;2,-119.4,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:41:34:097,38.904033,-77.006762,194,-69,,,,,,286518,-100.29,-11.34,-101.35,-12.51,-11.61,286520,0,-123.93,-40,-21.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,71,,,64;2,-123.93,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:41:34:097,38.904033,-77.006762,193,-69,,,,,,304369,-106.42,-11.74,-112.75,-11.59,-11.41,304419,5,-127.87,-34.26,-22.09,0,0,0,0,,,,,,,,,,,,,,,,,,,,71,,,64;1,-127.87,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:42:46:382,38.903806,-77.007077,496,-72.5,,,,,,286419,-91.46,-0.06,-91.3,-0.1,17.07,286418,8,-93.36,-6.38,23.45,-94.75,-0.04,20.18,0,,5,0,2,18,0,No,227951874,260,310,1,20438,1,0,False,,,4,,72,,,165;1,-93.36,0,0,A8480000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D99E00000,,,,,,,,6,20 MHz,1,
07/07/2026,15:42:46:382,38.903806,-77.007077,191,-72.5,,,,,,286432,-102.82,-11.42,-102.84,-11.64,-11.22,286418,9,-106.98,-20,3.95,-106.69,-4.92,-3.24,0.0013342,,,,,,,,,,,,,,,,,,,,72,,,63;2,-106.98,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:42:46:382,38.903806,-77.007077,193,-72.5,,,,,,304443,-108.69,-11.36,-115.14,-10.48,-10.87,304433,10,-122.15,-21.12,-8.92,-147.71,-33.77,-30,1,,,,,,,,,,,,,,,,,,,,72,,,64;1,-122.15,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:44:34:087,38.904154,-77.006727,496,-61.2,,,,,,286407,-82.6,-0.01,-82.97,-0.03,22.57,286409,1,-81.84,-6.18,27.46,-84.33,-0.02,22.75,0,,5,0,2,151,0,No,227951874,260,310,1,20438,1,0,False,,,4,,73,,,165;1,-81.84,0,0,AA5C0000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9A080000,,,,,,,,6,20 MHz,1,
07/07/2026,15:44:34:087,38.904154,-77.006727,191,-61.2,,,,,,286420,-94.24,-11.64,-94.62,-11.69,-11.36,286410,53,-113.74,-38.09,-15.23,-110.92,-19.81,-19.76,0.9999974,,,,,,,,,,,,,,,,,,,,73,,,63;2,-113.74,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:44:34:087,38.904154,-77.006727,193,-61.2,,,,,,304431,-97.4,-10.86,-103.55,-9.92,-10.3,304407,177,-113.93,-28.93,-16.39,0,0,0,0,,,,,,,,,,,,,,,,,,,,73,,,64;1,-113.93,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:45:59:535,38.904462,-77.006391,496,-65,,,,,,286400,-87.64,-0.04,-87.34,-0.06,19.25,286398,6,-86.22,-6.47,24.41,-91.43,-0.08,17.24,0,,5,0,2,240,0,No,227951874,260,310,1,20438,1,0,False,,,4,,74,,,165;1,-86.22,0,0,ABC00000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9A280000,,,,,,,,6,20 MHz,1,
07/07/2026,15:45:59:535,38.904462,-77.006391,194,-65,,,,,,286518,-98.4,-10.64,-99.52,-12.21,-11.07,286515,0,-119.42,-39.61,-20.54,0,0,0,0,,,,,,,,,,,,,,,,,,,,74,,,64;2,-119.42,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:45:59:535,38.904462,-77.006391,193,-65,,,,,,304430,-104.86,-10.99,-109.3,-10.25,-10.43,304420,0,-120.9,-30.46,-18.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,74,,,64;1,-120.9,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:45:59:535,38.904462,-77.006391,191,-65,,,,,,286418,-99.16,-11.56,-99.06,-11.78,-11.37,286426,0,-121.42,-40,-22.51,0,0,0,0,,,,,,,,,,,,,,,,,,,,74,,,63;2,-121.42,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:47:41:164,38.903563,-77.007486,496,-62.7,,,,,,286388,-93.21,-0.02,-93.42,-0.05,20.06,286384,0,-92.16,-10.46,19.17,-94.91,-0.1,16.02,0,,5,0,2,220,0,No,227951874,260,310,1,20438,1,0,False,,,4,,75,,,165;1,-92.16,0,0,AB700000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9A500000,,,,,,,,6,20 MHz,1,
07/07/2026,15:47:41:164,38.903563,-77.007486,191,-62.7,,,,,,286418,-104.72,-11.55,-104.88,-11.52,-11.22,286280,0,-116.55,-34.88,-23.12,0,0,0,0,,,,,,,,,,,,,,,,,,,,75,,,63;2,-116.55,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:48:53:381,38.902704,-77.008598,496,-59.9,,,,,,286376,-81.75,-0.03,-81.66,-0.03,20.77,286374,4,-82.86,-6.61,25.85,-85.2,-0.02,22.44,0,,5,0,2,234,0,No,227951874,260,310,1,20438,1,0,False,,,4,,76,,,165;1,-82.86,0,0,ABA80000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9A6C0000,,,,,,,,6,20 MHz,1,
07/07/2026,15:48:53:381,38.902704,-77.008598,193,-59.9,,,,,,304323,-98.87,-11.06,-103.75,-9.5,-10.34,304411,0,-111.34,-26.54,-14.15,-124.37,-30.37,-30,1,,,,,,,,,,,,,,,,,,,,76,,,64;1,-111.34,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:48:53:381,38.902704,-77.008598,191,-59.9,,,,,,286418,-93.11,-11.36,-93.26,-11.56,-11.14,286374,0,-114.31,-38.05,-20.07,0,0,0,0,,,,,,,,,,,,,,,,,,,,76,,,63;2,-114.31,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:48:53:381,38.902704,-77.008598,194,-59.9,,,,,,286518,-92.37,-10.45,-93.73,-12.12,-10.9,286522,0,-116.55,-40,-22.49,0,0,0,0,,,,,,,,,,,,,,,,,,,,76,,,64;2,-116.55,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:50:32:223,38.903143,-77.007948,496,-66.4,,,,,,286364,-88.3,-0.15,-88.46,-0.17,14.23,286363,2,-87.67,-6.43,20.71,-92.14,-0.13,15.11,0,,5,0,2,145,0,No,227951874,260,310,1,20438,1,0,False,,,4,,77,,,165;1,-87.67,0,0,AA440000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9A940000,,,,,,,,6,20 MHz,1,
07/07/2026,15:50:32:223,38.903143,-77.007948,193,-66.4,,,,,,304429,-105.93,-11.22,-111.62,-10.45,-10.72,304377,0,-119.79,-26.31,-14.39,-135.27,-30.93,-30,1,,,,,,,,,,,,,,,,,,,,77,,,64;1,-119.79,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:50:32:223,38.903143,-77.007948,191,-66.4,,,,,,286417,-99.46,-11.25,-100.3,-11.95,-11.27,286397,0,-122.67,-40,-21.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,77,,,63;2,-122.67,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:50:32:223,38.903143,-77.007948,194,-66.4,,,,,,286518,-98.59,-10.13,-100.42,-12.17,-10.7,286533,2,-123.85,-40,-23.47,0,0,0,0,,,,,,,,,,,,,,,,,,,,77,,,64;2,-123.85,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:52:01:871,38.902391,-77.008938,496,-62.5,,,,,,286355,-83.85,-0.48,-83.65,-0.59,8.76,286353,2,-88.24,-8.37,8.27,-88.24,-0.58,8.37,0,,5,0,2,82,0,No,227951874,260,310,1,20438,1,0,False,,,4,,78,,,165;1,-88.24,0,0,A9480000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9AB80000,,,,,,,,6,20 MHz,1,
07/07/2026,15:52:01:871,38.902391,-77.008938,194,-62.5,,,,,,286518,-93.72,-10.08,-92.84,-9.79,-9.45,286674,12,-104.46,-24.55,-10.08,-97.41,-5.61,-4.21,0.0072507,,,,,,,,,,,,,,,,,,,,78,,,64;2,-104.46,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:52:01:871,38.902391,-77.008938,193,-62.5,,,,,,304427,-100.7,-11.55,-104.65,-11.06,-11.09,304373,0,-114.48,-31.63,-20.57,0,0,0,0,,,,,,,,,,,,,,,,,,,,78,,,64;1,-114.48,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:53:42:886,38.902260,-77.009075,496,-75.2,,,,,,286343,-100.2,-0.11,-101.53,-0.44,12.08,286339,5,-96.42,-6.65,17.45,-103.02,-0.24,12.38,0,,5,0,2,47,0,No,227951874,260,310,1,20438,1,0,False,,,4,,79,,,165;1,-96.42,0,0,A8BC0000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9AE00000,,,,,,,,6,20 MHz,1,
07/07/2026,15:53:42:886,38.902260,-77.009075,193,-75.2,,,,,,286342,-100.2,-0.11,-109.64,-8.56,1.82,286325,10,-112.78,-23.01,-16.27,0,0,0,0,,,,,,,,,,,,,,,,,,,,79,,,64;1,-112.78,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:53:42:886,38.902260,-77.009075,194,-75.2,,,,,,286334,-111.41,-11.32,-112.82,-11.75,-11.19,286281,98,-121.89,-32.13,-13.35,-124.56,-16.94,-16.85,0.9998827,,,,,,,,,,,,,,,,,,,,79,,,64;2,-121.89,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:53:42:886,38.902260,-77.009075,191,-75.2,,,,,,286335,-110.76,-10.56,-112.77,-11.69,-10.68,286350,0,-127.74,-37.93,-19.38,0,0,0,0,,,,,,,,,,,,,,,,,,,,79,,,63;2,-127.74,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:54:52:971,38.902834,-77.008284,496,-71.2,,,,,,286334,-99.6,-0.07,-99.06,-0.35,12.72,286330,2,-98.38,-7.05,15.69,-103.46,-0.48,9.29,0,,5,0,2,7,0,No,227951874,260,310,1,20438,1,0,False,,,4,,80,,,165;1,-98.38,0,0,A81C0000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9AFC0000,,,,,,,,6,20 MHz,1,
07/07/2026,15:54:52:971,38.902834,-77.008284,193,-71.2,,,,,,286333,-99.6,-0.07,-108.42,-9.71,0.05,286317,8,-115.89,-24.55,-17.47,0,0,0,0,,,,,,,,,,,,,,,,,,,,80,,,64;1,-115.89,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:54:52:971,38.902834,-77.008284,194,-71.2,,,,,,286328,-110.86,-11.33,-111.19,-12.48,-11.63,286317,4,-120,-28.67,-11.94,-121.48,-14.21,-14.04,0.9952401,,,,,,,,,,,,,,,,,,,,80,,,64;2,-120,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:54:52:971,38.902834,-77.008284,191,-71.2,,,,,,286416,-110.87,-11.29,-111.12,-12.39,-11.57,286420,0,-129.91,-38.55,-22.24,0,0,0,0,,,,,,,,,,,,,,,,,,,,80,,,63;2,-129.91,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:56:31:939,38.902616,-77.008524,496,-68.5,,,,,,286299,-100.26,-0.21,-100.5,-0.76,9.2,286318,6,-97.02,-9.48,16.6,-101.73,-0.39,10.26,0,,5,0,2,178,0,No,227951874,260,310,1,20438,1,0,False,,,4,,81,,,165;1,-97.02,0,0,AAC80000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9B200000,,,,,,,,6,20 MHz,1,
07/07/2026,15:56:31:939,38.902616,-77.008524,193,-68.5,,,,,,286300,-100.26,-0.21,-107.3,-7.57,0.85,286306,8,-117.18,-29.64,-20.18,0,0,0,0,,,,,,,,,,,,,,,,,,,,81,,,64;1,-117.18,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:56:31:939,38.902616,-77.008524,194,-68.5,,,,,,286326,-111.09,-11.03,-112.06,-12.33,-11.35,286306,0,-119.1,-31.55,-19.07,0,0,0,0,,,,,,,,,,,,,,,,,,,,81,,,64;2,-119.1,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:57:39:808,38.902616,-77.008524,496,-76,,,,,,286298,-100.28,-0.24,-102.04,-0.92,8.87,286310,8,-97.67,-6.53,17.02,-103.77,-0.53,8.84,0,,5,0,2,82,0,No,227951874,260,310,1,20438,1,0,False,,,4,,82,,,165;1,-97.67,0,0,A9480000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9B3C0000,,,,,,,,6,20 MHz,1,
07/07/2026,15:57:39:808,38.902616,-77.008524,193,-76,,,,,,286299,-100.28,-0.24,-108.1,-6.99,2.09,286298,9,-117.14,-26,-19.46,0,0,0,0,,,,,,,,,,,,,,,,,,,,82,,,64;1,-117.14,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:57:39:808,38.902616,-77.008524,194,-76,,,,,,286305,-110.54,-10.49,-112.85,-11.74,-10.64,286297,73,-119.3,-28.16,-8.36,-119.95,-12.01,-11.73,0.9367202,,,,,,,,,,,,,,,,,,,,82,,,64;2,-119.3,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:59:19:179,38.902617,-77.008524,496,-69.7,,,,,,286299,-98.89,-0.21,-99.25,-0.37,11.54,286299,2,-96.46,-7.05,17.91,-101.02,-0.31,11.28,0,,5,0,2,6,0,No,227951874,260,310,1,20438,1,0,False,,,4,,83,,,165;1,-96.46,0,0,A8180000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9B640000,,,,,,,,6,20 MHz,1,
07/07/2026,15:59:19:179,38.902617,-77.008524,193,-69.7,,,,,,286298,-98.9,-0.22,-107.87,-8.97,0.84,286286,8,-116.69,-27.28,-20.22,0,0,0,0,,,,,,,,,,,,,,,,,,,,83,,,64;1,-116.69,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,15:59:19:179,38.902617,-77.008524,194,-69.7,,,,,,286297,-109.12,-10.45,-110.4,-11.53,-10.58,286289,4,-120.69,-31.27,-15.38,-119.11,-14.2,-14.03,0.995162,,,,,,,,,,,,,,,,,,,,83,,,64;2,-120.69,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,16:00:27:773,38.902617,-77.008523,496,-74.9,,,,,,286295,-98.59,-0.19,-97.98,-0.2,13.22,286291,2,-96.95,-6.65,18.84,-101.74,-0.18,13.72,0,,5,0,2,185,0,No,227951874,260,310,1,20438,1,0,False,,,4,,84,,,165;1,-96.95,0,0,AAE40000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9B7C0000,,,,,,,,6,20 MHz,1,
07/07/2026,16:00:27:773,38.902617,-77.008523,193,-74.9,,,,,,286293,-98.61,-0.2,-107.75,-9.93,-0.02,286277,9,-117.82,-27.52,-20.86,0,0,0,0,,,,,,,,,,,,,,,,,,,,84,,,64;1,-117.82,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,16:00:27:773,38.902617,-77.008523,194,-74.9,,,,,,286301,-109.2,-10.81,-109.93,-12.15,-11.15,286281,2,-122.1,-31.79,-13.51,-119.11,-11.5,-11.18,0.8953837,,,,,,,,,,,,,,,,,,,,84,,,64;2,-122.1,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,16:00:27:773,38.902617,-77.008523,191,-74.9,,,,,,286416,-109.2,-10.71,-110.12,-12.28,-11.17,286292,0,-125.52,-35.16,-17.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,84,,,63;2,-125.52,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,16:02:11:012,38.902617,-77.008523,496,-75.6,,,,,,286279,-98.3,-0.1,-98.49,-0.35,12.63,286279,2,-96.59,-6.44,19,-102.54,-0.3,11.33,0,,5,0,2,206,0,No,227951874,260,310,1,20438,1,0,False,,,4,,85,,,165;1,-96.59,0,0,AB380000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9BA40000,,,,,,,,6,20 MHz,1,
07/07/2026,16:02:11:012,38.902617,-77.008523,193,-75.6,,,,,,286277,-98.36,-0.13,-107.06,-8.87,0.83,286265,9,-118.83,-28.67,-22.23,0,0,0,0,,,,,,,,,,,,,,,,,,,,85,,,64;1,-118.83,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,16:02:11:012,38.902617,-77.008523,194,-75.6,,,,,,286297,-109.62,-11.42,-110.51,-12.37,-11.58,286266,17,-119.85,-29.7,-9.91,-116.39,-8,-7.25,0.2133534,,,,,,,,,,,,,,,,,,,,85,,,64;2,-119.85,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,16:02:11:012,38.902617,-77.008523,191,-75.6,,,,,,286415,-108.84,-10.42,-110.19,-12.07,-10.85,286280,1,-125.03,-34.79,-15.71,-124.14,-14.55,-14.4,0.9969449,,,,,,,,,,,,,,,,,,,,85,,,63;2,-125.03,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,16:03:19:632,38.902618,-77.008523,496,-75.4,,,,,,286276,-98.83,-0.09,-97.98,-0.3,13.03,286271,2,-96.51,-7.53,16.58,-102.06,-0.38,10.36,0,,5,0,2,130,0,No,227951874,260,310,1,20438,1,0,False,,,4,,86,,,165;1,-96.51,0,0,AA080000,684C424C14FD6D96450282350C402061130C1B5E0B9FC9460201C02D9BC00000,,,,,,,,6,20 MHz,1,
07/07/2026,16:03:19:632,38.902618,-77.008523,193,-75.4,,,,,,286273,-98.9,-0.14,-107.32,-9.59,-0.22,286257,9,-117.3,-28.32,-20.84,0,0,0,0,,,,,,,,,,,,,,,,,,,,86,,,64;1,-117.3,0,0,,,,,,,,,,6,20 MHz,1,
07/07/2026,16:03:19:632,38.902618,-77.008523,194,-75.4,,,,,,286285,-109.76,-11.02,-110.14,-12.45,-11.47,286261,1,-119.87,-30.88,-15.6,-120.39,-14.31,-14.15,0.9958126,,,,,,,,,,,,,,,,,,,,86,,,64;2,-119.87,0,0,,,,,,,,,,6,20 MHz,1,
