Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Antenna Gain RF2,Cable Loss RF2,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,Channels,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,Time Offset (msec),Primary Sync Signal - Received Power,Adjusted Primary Sync Signal - Received Power,Primary Sync Signal - Received Quality,Primary Sync Signal - CINR,Secondary Sync Signal - Received Power,Adjusted Secondary Sync Signal - Received Power,Secondary Sync Signal - Received Quality,Secondary Sync Signal - CINR,Secondary Sync Signal - Delay Spread,Sync Signal - CINR,DMRS-PBCH - Received Power,Adjusted DMRS-PBCH - Received Power,DMRS-PBCH - Received Quality,DMRS-PBCH - CINR,SSB - Received Power,Adjusted SSB - Received Power,SSB - Received Quality,SSB - CINR,BCCH-BCH-Master Information Block,BCCH-DL-SCH-System Information Block 1,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 Decode,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents,Reserved1a, Reserved1b,Reserved2a, Reserved2b,Reserved3a, Reserved3b,Reserved4a, Reserved4b,Reserved5a, Reserved5b,Reserved6a, Reserved6b,Reserved7a, Reserved7b,Reserved8a, Reserved8b
07/07/2026,14:21:48:255,38.904321,-77.006650,29,30,520110,1,0,0,0,0,0,-62.1,-62.1,,,596,2600.550000,20,30,C,1,2,1,2,0,2385476,19.39,-86.74,-86.74,-11.34,10.79,-87.15,-87.15,-11.41,10.06,0,11.43,-87.02,-87.02,-11.61,10.29,-86.97,-86.97,-11.5,11.03,,,,,Stand Alone,100,2640.000000,5238272,5420441901,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:21:48:255,38.904321,-77.006650,29,30,520110,1,0,0,0,0,0,-62.1,-62.1,,,625,2600.550000,20,30,C,1,2,1,0,0,2324388,18.9,-98.74,-98.74,-11.97,6.5,-98.03,-98.03,-11.77,7.59,0,8.05,-96.97,-96.97,-11.67,8.96,-97.87,-97.87,-12.19,8.39,,,,,Stand Alone,100,2640.000000,,,,,,,,,,,,,,,
07/07/2026,14:21:48:255,38.904297,-77.006691,30,31,520110,1,0,0,0,0,0,-62,-62,,,596,2600.550000,20,30,C,1,2,1,2,0,2385476,19.39,-86.78,-86.78,-11.39,10.59,-86.7,-86.7,-11.27,11.38,0,11.97,-86.97,-86.97,-11.58,10.75,-86.81,-86.81,-11.41,11.55,,,,,Stand Alone,100,2640.000000,5238272,5420441901,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:21:48:255,38.904297,-77.006691,30,31,520110,1,0,0,0,0,0,-62,-62,,,625,2600.550000,20,30,C,1,2,1,0,0,2324388,18.9,-98.53,-98.53,-11.91,6.74,-97.91,-97.91,-11.84,7.46,0,8.11,-96.61,-96.61,-11.62,8.24,-97.63,-97.63,-12.22,8.16,,,,,Stand Alone,100,2640.000000,,,,,,,,,,,,,,,
07/07/2026,14:23:28:882,38.903919,-77.007210,31,32,520110,1,0,0,0,0,0,-55.6,-55.6,,,625,2600.550000,20,30,C,2,2,1,0,0,2324328,18.9,-81.59,-81.59,-10.96,17.12,-81.41,-81.41,-10.95,18.3,0,18.49,-81.9,-81.9,-10.96,18.31,-81.62,-81.62,-10.83,18.44,,,,,Stand Alone,100,2640.000000,,,,,,,,,,,,,,,
07/07/2026,14:23:28:882,38.903919,-77.007210,31,32,520110,1,0,0,0,0,0,-55.6,-55.6,,,596,2600.550000,20,30,C,2,2,1,2,0,2385408,19.39,-83.67,-83.67,-14.99,-1.05,-83.9,-83.9,-15.34,-1.56,48,-1.7,-85.28,-85.28,-16.13,-2.27,-84.21,-84.21,-15.25,-1.85,,,,,Stand Alone,100,2640.000000,5238272,5420441901,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:23:28:882,38.903919,-77.007210,31,32,502110,1,0,0,0,0,0,-60.1,-60.1,,,283,2510.550000,20,30,C,2,1,1,1,0,2350304,19.11,-84.03,-84.03,-10.8,32.69,-84.05,-84.05,-10.81,27.75,0,27.85,-84.5,-84.5,-10.87,25.64,-84.18,-84.18,-10.69,27.06,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:25:10:744,38.903450,-77.007787,32,33,520110,1,0,0,0,0,0,-47.8,-47.8,,,625,2600.550000,20,30,C,2,1,1,0,0,2324276,18.9,-71.77,-71.77,-10.8,24.85,-72.07,-72.07,-10.81,24.16,0,24.6,-71.95,-71.95,-10.75,25.42,-71.93,-71.93,-10.76,24.85,376624,6E80160A098849813FB80053B3784BA826234904FEE0014ECDE12E000C50010810C04B082802000003106044B30F9B82010000008400020834601440350A2200840000621E38112CDA41201F181AA8332019917BC11B84370C6E20DC51B8C37206E48DF6EBE338AC79009300330118080C020100001155EE43000000,310;311,260;490,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C16080010275E3600000000,12,16,08,00,10,39,5E3600000000,,
07/07/2026,14:25:10:744,38.903450,-77.007787,32,33,502110,1,0,0,0,0,0,-69.3,-69.3,,,283,2510.550000,20,30,C,2,1,1,1,0,2350236,19.11,-93.16,-93.16,-10.8,27.39,-93.2,-93.2,-10.82,22.32,48,24.19,-93.64,-93.64,-10.8,23.67,-93.32,-93.32,-10.65,24.03,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:26:43:857,38.904012,-77.007012,33,34,520110,1,0,0,0,0,0,-61.4,-61.4,,,625,2600.550000,20,30,C,2,1,1,0,0,2324232,18.9,-85.63,-85.63,-10.82,23.11,-85.61,-85.61,-10.82,22.95,0,23.33,-85.52,-85.52,-10.78,22.29,-85.59,-85.59,-10.83,22.96,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:26:43:857,38.904012,-77.007012,33,34,502110,1,0,0,0,0,0,-84,-84,,,606,2510.550000,20,30,C,2,2,1,0,0,2323916,18.89,-108.11,-108.11,-11.11,14.37,-108.06,-108.06,-11.09,14.28,80,15.32,-108.74,-108.74,-11.25,14.85,-108.28,-108.28,-10.97,15.18,430624,,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441912,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:26:43:857,38.904012,-77.007012,33,34,502110,1,0,0,0,0,0,-84,-84,,,283,2510.550000,20,30,C,2,2,1,1,0,2350400,19.11,-113.4,-113.4,-11.57,8.96,-113.91,-113.91,-11.56,9.27,144,10.1,-110.99,-110.99,-11.64,11.16,-112.61,-112.61,-12.49,10.57,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:28:23:825,38.903389,-77.007795,34,35,520110,1,0,0,0,0,0,-65.9,-65.9,,,596,2600.550000,20,30,C,2,3,1,2,0,2385300,19.39,-91.13,-91.13,-10.81,28.16,-91.17,-91.17,-10.8,24.87,48,25.85,-89.5,-89.5,-10.8,24.39,-90.55,-90.55,-11.35,25.2,236624,6E80160A098849813FB80050C5584B6826234904FEE0014315612D000C50010830C04B082802000003106044B30F9B82010000008400020834601440350A2201040000621E38112CDA41201E981AA8332004517BC11B84370C6E20DC51B8C37206E48DF64BE32A2C78409300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,100,2640.000000,5238272,5420441901,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C16080010274C8000000000,12,16,08,00,10,39,4C8000000000,,
07/07/2026,14:28:23:825,38.903389,-77.007795,34,35,520110,1,0,0,0,0,0,-65.9,-65.9,,,600,2600.550000,20,30,C,2,3,1,0,0,2323860,18.89,-97.96,-97.96,-12.05,5.65,-97.39,-97.39,-11.82,7.32,0,7.4,-97.56,-97.56,-12.01,7.64,-97.63,-97.63,-12.02,7.48,236624,6E80160A098849813FB80050C5584BA826234904FEE0014315612E000C50010830C04B082802000003106044B30F9B82010000008400020834601440350A2201040000621E38112CDA41201E981AA8332001417BC11B84370C6E20DC51B8C37206E48DF64BE32C2C79009300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,100,2640.000000,5238272,5420441902,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C16080010275FF600000000,12,16,08,00,10,39,5FF600000000,,
07/07/2026,14:28:23:825,38.903389,-77.007795,34,35,520110,1,0,0,0,0,0,-65.9,-65.9,,,625,2600.550000,20,30,C,2,3,1,0,0,2324204,18.9,-105.67,-105.67,-19.89,-8.29,-104,-104,-18.5,-6.43,192,-7.64,-102.02,-102.02,-16.32,-9.07,-103.64,-103.64,-17.96,-7.8,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:28:23:825,38.903389,-77.007795,34,35,502110,1,0,0,0,0,0,-67.3,-67.3,,,283,2510.550000,20,30,C,2,2,1,1,0,2350164,19.11,-91.78,-91.78,-10.81,29.59,-91.73,-91.73,-10.82,21.79,0,24.21,-91.29,-91.29,-10.83,21.73,-91.6,-91.6,-10.98,23.19,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:28:23:825,38.903389,-77.007795,34,35,502110,1,0,0,0,0,0,-67.3,-67.3,,,606,2510.550000,20,30,C,2,2,1,0,0,2323884,18.89,-99.81,-99.81,-10.83,21.1,-99.75,-99.75,-10.99,15.3,0,21.7,-101.52,-101.52,-11.46,13.4,-100.28,-100.28,-10.67,16.47,230624,6E80160A098849813FB80050C5584E2826234904FEE00143156138000C50030810C04B082802000002F46407330F9B82010000008400020834601440350A22010400005E9E3901CCDA41203A981AA8332009C17BC11B84370C6E20DC51B8C37206E48DF64BE32F2C79009300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441912,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C00080010275FF600000000,12,00,08,00,10,39,5FF600000000,,
07/07/2026,14:28:23:844,38.903342,-77.007860,35,36,502110,1,0,0,0,0,0,-67.1,-67.1,,,283,2510.550000,20,30,C,1,2,1,1,0,2350164,19.11,-91.65,-91.65,-10.8,24.86,-91.68,-91.68,-10.83,21.57,0,23.29,-91.1,-91.1,-10.79,20.73,-91.47,-91.47,-10.98,22.22,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:28:23:844,38.903342,-77.007860,35,36,502110,1,0,0,0,0,0,-67.1,-67.1,,,606,2510.550000,20,30,C,1,2,1,0,0,2323884,18.89,-99.9,-99.9,-10.82,20.98,-99.92,-99.92,-10.96,16.49,0,19.38,-101.49,-101.49,-11.26,14.11,-100.37,-100.37,-10.6,17.38,,,,,Stand Alone,90,2545.290000,5238272,5420441912,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:28:23:844,38.903295,-77.007926,36,37,502110,1,0,0,0,0,0,-67.2,-67.2,,,283,2510.550000,20,30,C,1,2,1,1,0,2350164,19.11,-91.75,-91.75,-10.8,29,-91.7,-91.7,-10.82,21.84,0,24.11,-91.2,-91.2,-10.82,21.23,-91.55,-91.55,-10.99,22.88,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:28:23:844,38.903295,-77.007926,36,37,502110,1,0,0,0,0,0,-67.2,-67.2,,,606,2510.550000,20,30,C,1,2,1,0,0,2323884,18.89,-99.97,-99.97,-10.82,22.96,-99.88,-99.88,-10.98,15.22,0,23.26,-101.49,-101.49,-11.25,13.62,-100.37,-100.37,-10.6,16.74,,,,,Stand Alone,90,2545.290000,5238272,5420441912,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:28:23:844,38.903249,-77.007991,37,38,502110,1,0,0,0,0,0,-67.2,-67.2,,,283,2510.550000,20,30,C,1,2,1,1,0,2350164,19.11,-91.77,-91.77,-10.79,32.03,-91.74,-91.74,-10.83,21.77,0,24.44,-91.16,-91.16,-10.78,21.02,-91.55,-91.55,-10.98,22.92,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:28:23:844,38.903249,-77.007991,37,38,502110,1,0,0,0,0,0,-67.2,-67.2,,,606,2510.550000,20,30,C,1,2,1,0,0,2323884,18.89,-99.99,-99.99,-10.81,22,-99.92,-99.92,-11,14.79,0,22.5,-101.41,-101.41,-11.22,14.45,-100.38,-100.38,-10.62,16.82,,,,,Stand Alone,90,2545.290000,5238272,5420441912,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:30:05:401,38.902984,-77.008303,38,39,502110,1,0,0,0,0,0,-69.3,-69.3,,,283,2510.550000,20,30,C,2,2,1,1,0,2350112,19.11,-93.1,-93.1,-10.81,28.09,-93.11,-93.11,-10.81,24,0,25.28,-93.6,-93.6,-10.76,22.71,-93.26,-93.26,-10.61,24.35,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:30:05:401,38.902984,-77.008303,38,39,502110,1,0,0,0,0,0,-69.3,-69.3,,,606,2510.550000,20,30,C,2,2,1,0,0,2323792,18.89,-102.09,-102.09,-11.04,17.16,-102.14,-102.14,-11.24,12.79,112,15.43,-99.57,-99.57,-11.18,16.45,-101.13,-101.13,-12,15.87,,,,,Stand Alone,90,2545.290000,5238272,5420441912,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:30:05:401,38.902984,-77.008303,38,39,520110,1,0,0,0,0,0,-69.3,-69.3,,,596,2600.550000,20,30,C,2,2,1,2,0,2385228,19.39,-92.9,-92.9,-10.8,25.62,-92.87,-92.87,-10.81,24.66,0,25.16,-93.8,-93.8,-10.75,21.27,-93.16,-93.16,-10.47,23.7,,,,,Stand Alone,100,2640.000000,5238272,5420441901,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:30:05:401,38.902984,-77.008303,38,39,520110,1,0,0,0,0,0,-69.3,-69.3,,,625,2600.550000,20,30,C,2,2,1,0,0,2324136,18.9,-98.51,-98.51,-13.08,1.9,-98.12,-98.12,-12.97,2.06,0,2.78,-101.47,-101.47,-15.18,-0.46,-99.1,-99.1,-13.19,1.97,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:31:42:814,38.903202,-77.008003,39,40,502110,1,0,0,0,0,0,-71.5,-71.5,,,283,2510.550000,20,30,C,2,2,1,1,0,2350088,19.11,-95.99,-95.99,-10.8,25.94,-96.07,-96.07,-10.82,21.71,0,23.7,-95.49,-95.49,-10.87,22.55,-95.85,-95.85,-11.03,23.27,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:31:42:814,38.903202,-77.008003,39,40,502110,1,0,0,0,0,0,-71.5,-71.5,,,606,2510.550000,20,30,C,2,2,1,0,0,2323772,18.89,-98.01,-98.01,-10.81,22.77,-98.02,-98.02,-10.83,19.98,16,21.65,-98.04,-98.04,-11.03,19.66,-97.97,-97.97,-10.9,20.95,,,,,Stand Alone,90,2545.290000,5238272,5420441912,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:31:42:814,38.903202,-77.008003,39,40,520110,1,0,0,0,0,0,-66.6,-66.6,,,596,2600.550000,20,30,C,2,2,1,2,0,2385192,19.39,-90.86,-90.86,-10.81,25.28,-90.87,-90.87,-10.81,24.76,0,25.07,-90.74,-90.74,-10.78,23.84,-90.82,-90.82,-10.83,24.63,,,,,Stand Alone,100,2640.000000,5238272,5420441901,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:31:42:814,38.903202,-77.008003,39,40,520110,1,0,0,0,0,0,-66.6,-66.6,,,625,2600.550000,20,30,C,2,2,1,0,0,2324084,18.89,-97.3,-97.3,-13.37,1.56,-98.35,-98.35,-13.63,1.4,0,2.29,-93.62,-93.62,-11.99,7.65,-95.98,-95.98,-13.6,4.45,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:33:18:421,38.903683,-77.007368,40,41,502110,1,0,0,0,0,0,-86.3,-86.3,,,283,2510.550000,20,30,C,2,1,1,1,0,2350032,19.11,-110.68,-110.68,-11.36,10.49,-110.6,-110.6,-11.36,10.45,0,11.47,-111.32,-111.32,-11.57,9.88,-110.85,-110.85,-11.26,10.95,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:33:18:421,38.903683,-77.007368,40,41,520110,1,0,0,0,0,0,-71.2,-71.2,,,625,2600.550000,20,30,C,2,1,1,0,0,2324048,18.89,-94.74,-94.74,-10.82,21.98,-94.73,-94.73,-10.83,20.76,0,21.88,-95.64,-95.64,-10.76,20.32,-95.01,-95.01,-10.48,21.39,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:34:53:945,38.903561,-77.007499,41,42,520110,1,0,0,0,0,0,-71.6,-71.6,,,625,2600.550000,20,30,C,2,2,1,0,0,2324004,18.89,-97.01,-97.01,-11.42,9.25,-97.01,-97.01,-11.44,9.41,0,10.33,-97.42,-97.42,-11.43,9.66,-97.14,-97.14,-11.29,10.12,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:34:53:945,38.903561,-77.007499,41,42,520110,1,0,0,0,0,0,-71.6,-71.6,,,596,2600.550000,20,30,C,2,2,1,2,0,2385108,19.39,-104.81,-104.81,-19.88,-7.97,-104.67,-104.67,-19.83,-8.11,240,-7.98,-100.05,-100.05,-15.06,-5.86,-102.57,-102.57,-17.61,-6.59,316624,,310;311,260;490,Stand Alone,100,2640.000000,5238272,5420441901,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:34:53:945,38.903561,-77.007499,41,42,502110,1,0,0,0,0,0,-72,-72,,,283,2510.550000,20,30,C,2,1,1,1,0,2349984,19.11,-96.27,-96.27,-10.8,27.92,-96.25,-96.25,-10.81,25.5,0,26.07,-96.14,-96.14,-10.86,23.44,-96.22,-96.22,-10.88,25.02,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:36:23:639,38.903168,-77.007997,42,43,502110,1,0,0,0,0,0,-83.3,-83.3,,,283,2510.550000,20,30,C,2,2,1,1,0,2349944,19.11,-108.37,-108.37,-11.05,14.8,-108.3,-108.3,-11.07,13.95,0,15.35,-107.47,-107.47,-11.15,14.77,-108.04,-108.04,-11.4,15.13,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:36:23:639,38.903168,-77.007997,42,43,502110,1,0,0,0,0,0,-83.3,-83.3,,,606,2510.550000,20,30,C,2,2,1,0,0,2323652,18.89,-116.49,-116.49,-11.86,6.82,-116.17,-116.17,-11.68,8.11,0,8.44,-115.32,-115.32,-11.85,8.6,-115.98,-115.98,-12.17,8.5,130624,6E80160A098849813FB80050C5584E2826234904FEE00143156138000C50030810C04B082802000002F46407330F9B82010000008400020834601440350A22010400005E9E3901CCDA41203A981AA8332009C17BC11B84370C6E20DC51B8C37206E48DF64BE32F2C79009300330118080C020100001395EE43000000,310;311,260;490,Stand Alone,90,2545.290000,5238272,5420441912,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,0C00080010275FF600000000,12,00,08,00,10,39,5FF600000000,,
07/07/2026,14:36:23:639,38.903168,-77.007997,42,43,520110,1,0,0,0,0,0,-71.1,-71.1,,,625,2600.550000,20,30,C,2,2,1,0,0,2323976,18.89,-94.28,-94.28,-10.82,20.75,-94.68,-94.68,-10.82,21.77,0,21.76,-95.7,-95.7,-10.83,20.18,-94.83,-94.83,-10.43,21.29,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:36:23:639,38.903168,-77.007997,42,43,520110,1,0,0,0,0,0,-71.1,-71.1,,,596,2600.550000,20,30,C,2,2,1,2,0,2385072,19.39,-111.59,-111.59,-11.33,10.95,-111.84,-111.84,-11.32,10.87,48,11.91,-111.74,-111.74,-11.42,12,-111.72,-111.72,-11.39,11.94,,,,,Stand Alone,100,2640.000000,5238272,5420441901,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:37:48:229,38.903454,-77.007606,43,44,502110,1,0,0,0,0,0,-77.5,-77.5,,,283,2510.550000,20,30,C,2,2,1,1,0,2349904,19.1,-101.26,-101.26,-10.81,22.05,-101.29,-101.29,-10.82,21.27,0,22.2,-102.01,-102.01,-10.97,18.63,-101.46,-101.46,-10.62,20.84,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:37:48:229,38.903454,-77.007606,43,44,502110,1,0,0,0,0,0,-77.5,-77.5,,,606,2510.550000,20,30,C,2,2,1,0,0,2323580,18.89,-112.63,-112.63,-11.42,10.34,-112.62,-112.62,-11.5,9.4,0,10.84,-113.13,-113.13,-11.62,9.89,-112.78,-112.78,-11.39,10.54,,,,,Stand Alone,90,2545.290000,5238272,5420441912,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:37:48:229,38.903454,-77.007606,43,44,520110,1,0,0,0,0,0,-52.1,-52.1,,,625,2600.550000,20,30,C,2,1,1,0,0,2323912,18.89,-76.07,-76.07,-10.8,29.05,-76.13,-76.13,-10.8,30.89,0,27.9,-76.37,-76.37,-10.8,26.57,-76.19,-76.19,-10.71,27.45,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:37:48:229,38.903594,-77.007435,44,45,520110,1,0,0,0,0,0,-51.9,-51.9,,,625,2600.550000,20,30,C,1,1,1,0,0,2323912,18.89,-75.93,-75.93,-10.8,28.95,-75.92,-75.92,-10.8,29.13,0,27.24,-76.19,-76.19,-10.83,25.34,-76,-76,-10.73,26.56,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:37:48:229,38.903733,-77.007263,45,46,520110,1,0,0,0,0,0,-51.8,-51.8,,,625,2600.550000,20,30,C,1,1,1,0,0,2323912,18.89,-75.79,-75.79,-10.8,29.11,-75.8,-75.8,-10.8,27.37,0,26.7,-76.03,-76.03,-10.81,25.38,-75.87,-75.87,-10.74,26.25,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:37:48:229,38.903873,-77.007092,46,47,520110,1,0,0,0,0,0,-51.2,-51.2,,,625,2600.550000,20,30,C,1,1,1,0,0,2323912,18.89,-75.04,-75.04,-10.8,29.33,-75.31,-75.31,-10.8,29.66,0,27.69,-75.45,-75.45,-10.77,25.82,-75.26,-75.26,-10.69,27.03,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:39:19:448,38.904166,-77.006708,47,48,520110,1,0,0,0,0,0,-71.2,-71.2,,,625,2600.550000,20,30,C,2,1,1,0,0,2323876,18.89,-94.23,-94.23,-10.81,23.11,-94.46,-94.46,-10.81,24.77,0,24.06,-95.91,-95.91,-10.78,23.12,-94.79,-94.79,-10.27,23.81,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:39:19:448,38.904166,-77.006708,47,48,502110,1,0,0,0,0,0,-92.2,-92.2,,,283,2510.550000,20,30,C,2,1,1,1,0,2349872,19.1,-116.27,-116.27,-11.88,7.07,-116.61,-116.61,-11.84,6.74,48,7.91,-118.07,-118.07,-12.44,6.34,-116.9,-116.9,-11.66,7.47,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:40:41:671,38.903798,-77.007121,48,49,502110,1,0,0,0,0,0,-91.9,-91.9,,,283,2510.550000,20,30,C,2,1,1,1,0,2349800,19.1,-117.11,-117.11,-11.83,7.21,-116.97,-116.97,-11.83,7.13,0,8.17,-116.64,-116.64,-11.8,7.79,-116.91,-116.91,-11.95,8.04,,,,,Stand Alone,90,2545.290000,5238272,5420441911,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
07/07/2026,14:40:41:671,38.903798,-77.007121,48,49,520110,1,0,0,0,0,0,-79.5,-79.5,,,625,2600.550000,20,30,C,2,1,1,0,0,2323832,18.89,-104.29,-104.29,-11.14,13.42,-104.31,-104.31,-11.17,12.49,0,13.93,-103.86,-103.86,-11.15,14.82,-104.16,-104.16,-11.3,14.22,,,,,Stand Alone,100,2640.000000,5238272,5617082670,No,DDDFUU (3ms) | DDDD (2ms),D3-d3-f8u3-U2 | D4,,,,,,,,,,
